promotion_id,merchant_id,promotion_type,start_date,end_date,promo_spend,promotion_return,promotion_roi
P0002339,M01727,Sponsored Listing,2026-02-21,2026-03-01,179.4,435.24,1.4261
P0002338,M01727,Percentage Off,2026-03-05,2026-03-13,449.31,946.47,1.1065
P0002340,M01727,Sponsored Listing,2026-03-29,2026-04-02,63.83,96.14,0.5062
P0002341,M01727,BOGO,2026-04-17,2026-04-23,201.15,448.2,1.2281
P0002343,M01728,Percentage Off,2026-03-17,2026-03-22,66.96,150.16,1.2425
P0002344,M01728,Sponsored Listing,2026-03-28,2026-04-06,216.22,508.38,1.3513
P0002342,M01728,BOGO,2026-04-29,2026-05-07,27.7,74.43,1.6872
P0002345,M01729,BOGO,2026-05-10,2026-05-15,111.0,196.4,0.7693
P0002346,M01729,BOGO,2026-05-14,2026-05-28,85.88,227.95,1.6542
P0002347,M01730,Free Delivery,2026-05-16,2026-05-21,39.82,93.04,1.3365
P0002350,M01731,Free Delivery,2026-02-04,2026-02-18,65.15,179.98,1.7626
P0002352,M01731,Sponsored Listing,2026-02-23,2026-03-04,131.53,247.23,0.8796
P0002351,M01731,Free Delivery,2026-03-04,2026-03-18,82.42,130.97,0.5891
P0002348,M01731,Sponsored Listing,2026-04-08,2026-04-21,198.33,428.67,1.1613
P0002349,M01731,BOGO,2026-04-25,2026-04-30,101.88,152.0,0.492
P0002353,M01732,Free Delivery,2026-05-06,2026-05-14,58.22,168.08,1.8869
P0002354,M01733,BOGO,2026-02-16,2026-02-23,176.83,281.04,0.5893
P0002355,M01733,Percentage Off,2026-02-23,2026-03-09,142.63,265.61,0.8623
P0002356,M01734,BOGO,2026-02-03,2026-02-08,80.11,145.17,0.812
P0002358,M01734,Percentage Off,2026-03-02,2026-03-11,179.24,363.16,1.0262
P0002357,M01734,Free Delivery,2026-03-08,2026-03-18,139.53,312.83,1.242
P0002360,M01735,Free Delivery,2026-03-08,2026-03-21,96.93,237.7,1.4522
P0002359,M01735,BOGO,2026-03-11,2026-03-21,72.77,137.3,0.8867
P0002361,M01736,Sponsored Listing,2026-03-28,2026-04-03,113.73,185.79,0.6336
P0002364,M01737,Sponsored Listing,2026-02-14,2026-02-28,139.84,223.46,0.5979
P0002362,M01737,Free Delivery,2026-02-24,2026-03-10,136.82,219.38,0.6034
P0002365,M01737,Sponsored Listing,2026-03-02,2026-03-06,51.01,156.36,2.0651
P0002363,M01737,Percentage Off,2026-05-20,2026-05-24,169.5,561.35,2.3118
P0002366,M01739,Sponsored Listing,2026-04-16,2026-04-26,82.14,236.47,1.879
P0002367,M01740,Percentage Off,2026-02-02,2026-02-13,132.96,212.57,0.5988
P0002368,M01741,Free Delivery,2026-04-03,2026-04-14,70.78,188.3,1.6603
P0002369,M01741,Free Delivery,2026-05-17,2026-05-26,126.16,174.71,0.3848
P0002370,M01741,Free Delivery,2026-05-20,2026-06-03,65.92,150.27,1.2798
P0002371,M01743,BOGO,2026-02-14,2026-02-20,73.34,87.65,0.1952
P0002372,M01743,Sponsored Listing,2026-02-19,2026-03-01,55.5,78.01,0.4054
P0002374,M01744,Free Delivery,2026-02-08,2026-02-17,38.23,38.0,-0.0061
P0002375,M01744,Free Delivery,2026-03-14,2026-03-24,43.26,131.75,2.0457
P0002373,M01744,Percentage Off,2026-04-25,2026-05-03,27.49,54.1,0.968
P0002376,M01745,Free Delivery,2026-04-05,2026-04-10,112.05,202.08,0.8035
P0002378,M01747,BOGO,2026-02-13,2026-02-25,50.07,128.81,1.5727
P0002379,M01747,BOGO,2026-03-19,2026-03-24,49.58,86.17,0.738
P0002377,M01747,BOGO,2026-04-10,2026-04-20,58.03,148.38,1.5568
P0002380,M01750,BOGO,2026-02-14,2026-02-22,206.41,339.05,0.6427
P0002382,M01750,Percentage Off,2026-03-06,2026-03-17,108.99,222.71,1.0435
P0002381,M01750,BOGO,2026-03-17,2026-03-28,40.89,75.47,0.8455
P0002383,M01751,Percentage Off,2026-02-23,2026-03-07,201.6,446.52,1.2149
P0002384,M01751,Sponsored Listing,2026-03-20,2026-03-28,275.72,490.05,0.7773
P0002385,M01752,BOGO,2026-02-22,2026-02-28,71.11,163.27,1.296
P0002386,M01752,Sponsored Listing,2026-03-19,2026-03-25,183.41,517.01,1.8189
P0002387,M01753,Free Delivery,2026-05-04,2026-05-14,83.02,184.13,1.2179
P0002388,M01753,Sponsored Listing,2026-05-05,2026-05-17,115.44,283.45,1.4554
P0002389,M01754,Percentage Off,2026-05-05,2026-05-18,54.29,100.03,0.8425
P0002390,M01756,BOGO,2026-04-28,2026-05-05,88.28,226.26,1.563
P0002391,M01757,Free Delivery,2026-03-12,2026-03-26,65.72,171.74,1.613
P0002392,M01764,Free Delivery,2026-02-13,2026-02-19,61.19,130.2,1.1277
P0002394,M01765,Free Delivery,2026-04-02,2026-04-10,59.93,62.21,0.038
P0002393,M01765,Percentage Off,2026-05-20,2026-05-30,33.59,66.78,0.988
P0002396,M01767,Percentage Off,2026-03-07,2026-03-12,35.58,70.43,0.9793
P0002395,M01767,Free Delivery,2026-05-06,2026-05-17,117.79,156.99,0.3327
P0002397,M01768,Sponsored Listing,2026-03-16,2026-03-23,70.81,140.47,0.9837
P0002398,M01770,Sponsored Listing,2026-02-27,2026-03-05,72.05,90.25,0.2526
P0002399,M01772,BOGO,2026-04-16,2026-04-21,142.35,167.68,0.178
P0002401,M01774,Sponsored Listing,2026-02-26,2026-03-05,66.49,212.01,2.1886
P0002402,M01774,Percentage Off,2026-02-26,2026-03-11,73.67,158.41,1.1502
P0002400,M01774,Percentage Off,2026-03-30,2026-04-13,122.22,350.31,1.8662
P0002404,M01774,Sponsored Listing,2026-04-26,2026-05-09,43.44,90.83,1.0912
P0002403,M01774,Sponsored Listing,2026-05-08,2026-05-14,59.58,113.46,0.9044
P0002405,M01775,Sponsored Listing,2026-02-07,2026-02-12,290.44,474.34,0.6332
P0002406,M01775,Sponsored Listing,2026-04-17,2026-04-27,72.62,261.63,2.6027
P0002407,M01776,BOGO,2026-03-23,2026-03-31,74.34,154.21,1.0743
P0002410,M01777,BOGO,2026-05-09,2026-05-15,83.36,171.18,1.0534
P0002409,M01777,Percentage Off,2026-05-16,2026-05-25,44.33,71.18,0.6056
P0002408,M01777,Sponsored Listing,2026-05-17,2026-05-23,15.11,29.26,0.9363
P0002412,M01778,Percentage Off,2026-04-06,2026-04-14,72.92,145.03,0.9887
P0002411,M01778,Free Delivery,2026-05-12,2026-05-25,94.58,265.46,1.8067
P0002413,M01781,BOGO,2026-03-11,2026-03-23,64.71,96.74,0.495
P0002414,M01782,BOGO,2026-02-22,2026-02-26,194.17,470.57,1.4235
P0002415,M01782,Percentage Off,2026-04-01,2026-04-12,384.49,913.89,1.3769
P0002416,M01784,BOGO,2026-02-12,2026-02-19,92.51,168.33,0.8196
P0002417,M01785,BOGO,2026-02-14,2026-02-18,98.38,136.0,0.3823
P0002418,M01786,BOGO,2026-04-16,2026-04-24,41.91,85.31,1.0353
P0002420,M01787,Free Delivery,2026-03-09,2026-03-18,122.81,175.14,0.4261
P0002419,M01787,Sponsored Listing,2026-04-22,2026-04-29,79.35,189.79,1.392
P0002421,M01788,Percentage Off,2026-03-19,2026-03-30,94.66,167.25,0.7668
P0002422,M01788,Sponsored Listing,2026-03-30,2026-04-12,277.0,628.31,1.2683
P0002423,M01789,BOGO,2026-05-15,2026-05-29,28.86,64.68,1.241
P0002424,M01790,Free Delivery,2026-03-04,2026-03-09,61.98,119.7,0.9312
P0002426,M01792,Percentage Off,2026-02-14,2026-02-19,114.58,255.11,1.2264
P0002427,M01792,Free Delivery,2026-03-02,2026-03-11,54.52,138.24,1.5356
P0002425,M01792,BOGO,2026-04-01,2026-04-15,65.44,161.07,1.4614
P0002428,M01793,Percentage Off,2026-02-06,2026-02-18,60.55,120.64,0.9926
P0002429,M01797,Percentage Off,2026-05-12,2026-05-21,53.75,131.78,1.4519
P0002430,M01798,Sponsored Listing,2026-03-08,2026-03-21,44.38,94.42,1.1273
P0002431,M01800,BOGO,2026-02-13,2026-02-22,203.2,394.56,0.9417
P0002432,M01801,Sponsored Listing,2026-03-12,2026-03-16,150.83,288.15,0.9105
P0002433,M01804,Sponsored Listing,2026-05-13,2026-05-24,81.95,173.1,1.1122
P0002434,M01805,Free Delivery,2026-03-08,2026-03-17,173.89,428.72,1.4654
P0002435,M01806,BOGO,2026-02-01,2026-02-06,143.61,334.24,1.3274
P0002436,M01807,Percentage Off,2026-03-12,2026-03-17,254.76,595.4,1.3371
P0002438,M01809,BOGO,2026-03-08,2026-03-19,80.6,114.67,0.4227
P0002439,M01809,Sponsored Listing,2026-04-03,2026-04-12,150.78,213.75,0.4176
P0002437,M01809,Free Delivery,2026-05-11,2026-05-19,137.92,551.47,2.9984
P0002440,M01810,BOGO,2026-03-24,2026-04-04,104.04,263.43,1.532
P0002441,M01810,Free Delivery,2026-04-19,2026-04-23,54.67,101.17,0.8505
P0002443,M01811,Sponsored Listing,2026-02-18,2026-03-04,58.47,110.8,0.8948
P0002442,M01811,BOGO,2026-04-06,2026-04-14,139.83,302.79,1.1653
P0002445,M01812,Sponsored Listing,2026-02-19,2026-03-01,64.17,122.67,0.9115
P0002446,M01812,Free Delivery,2026-04-05,2026-04-14,63.57,148.18,1.3309
P0002444,M01812,Percentage Off,2026-04-13,2026-04-27,167.37,201.9,0.2063
P0002448,M01813,Percentage Off,2026-03-12,2026-03-18,92.07,207.8,1.2569
P0002447,M01813,Sponsored Listing,2026-04-19,2026-04-26,87.35,144.69,0.6565
P0002450,M01814,Free Delivery,2026-02-09,2026-02-15,94.81,241.75,1.5499
P0002449,M01814,BOGO,2026-02-12,2026-02-20,373.57,740.05,0.981
P0002452,M01815,Percentage Off,2026-03-08,2026-03-17,113.5,202.07,0.7803
P0002451,M01815,Free Delivery,2026-05-16,2026-05-21,47.34,18.94,-0.6
P0002453,M01816,BOGO,2026-03-09,2026-03-14,109.26,294.27,1.6933
P0002454,M01818,Free Delivery,2026-05-18,2026-05-28,56.11,137.46,1.4499
P0002455,M01819,BOGO,2026-02-06,2026-02-14,14.44,14.46,0.001
P0002457,M01819,Sponsored Listing,2026-03-10,2026-03-24,67.14,135.68,1.0209
P0002458,M01819,BOGO,2026-03-23,2026-04-01,80.26,178.56,1.2248
P0002456,M01819,Percentage Off,2026-04-08,2026-04-14,122.18,273.8,1.2409
P0002459,M01819,Percentage Off,2026-05-08,2026-05-18,322.75,605.01,0.8746
P0002460,M01820,Sponsored Listing,2026-05-10,2026-05-19,25.68,70.22,1.734
P0002462,M01821,Free Delivery,2026-04-22,2026-04-28,98.61,150.22,0.5234
P0002461,M01821,Free Delivery,2026-04-29,2026-05-04,29.06,66.76,1.2971
P0002463,M01821,Percentage Off,2026-04-30,2026-05-04,46.38,71.64,0.5448
P0002464,M01822,Sponsored Listing,2026-02-06,2026-02-10,57.79,182.36,2.1553
P0002466,M01823,Percentage Off,2026-03-01,2026-03-08,48.86,88.77,0.8166
P0002465,M01823,Free Delivery,2026-04-08,2026-04-14,105.11,235.53,1.2408
P0002467,M01824,Percentage Off,2026-02-04,2026-02-15,111.51,342.94,2.0754
P0002468,M01824,Free Delivery,2026-02-22,2026-02-28,63.28,137.24,1.1688
P0002469,M01826,Free Delivery,2026-02-07,2026-02-20,133.64,286.28,1.1422
P0002470,M01828,BOGO,2026-03-17,2026-03-24,201.31,475.41,1.3616
P0002471,M01829,BOGO,2026-02-05,2026-02-14,100.22,287.07,1.8642
P0002472,M01830,BOGO,2026-04-30,2026-05-07,130.86,225.67,0.7245
P0002474,M01832,Percentage Off,2026-04-07,2026-04-21,53.81,109.86,1.0415
P0002473,M01832,Sponsored Listing,2026-04-13,2026-04-24,57.41,156.66,1.7287
P0002476,M01833,Sponsored Listing,2026-02-27,2026-03-04,102.93,229.28,1.2276
P0002475,M01833,Percentage Off,2026-04-10,2026-04-19,59.06,149.29,1.5279
P0002478,M01834,BOGO,2026-02-07,2026-02-13,114.95,364.44,2.1703
P0002477,M01834,Free Delivery,2026-04-03,2026-04-13,35.38,96.61,1.7308
P0002479,M01836,BOGO,2026-03-14,2026-03-22,134.57,282.38,1.0984
P0002480,M01837,Sponsored Listing,2026-05-03,2026-05-17,31.55,57.86,0.8336
P0002482,M01838,BOGO,2026-03-10,2026-03-20,84.35,156.46,0.8547
P0002481,M01838,Free Delivery,2026-05-03,2026-05-09,29.5,73.53,1.4924
P0002483,M01839,BOGO,2026-04-28,2026-05-08,31.8,33.01,0.0379
P0002484,M01840,Free Delivery,2026-02-11,2026-02-17,154.32,441.43,1.8604
P0002485,M01841,BOGO,2026-02-22,2026-02-27,83.2,131.34,0.5786
P0002487,M01842,BOGO,2026-02-02,2026-02-06,77.74,158.45,1.0382
P0002486,M01842,BOGO,2026-03-19,2026-03-31,22.99,65.08,1.8313
P0002491,M01843,BOGO,2026-02-13,2026-02-22,41.75,101.75,1.437
P0002489,M01843,Free Delivery,2026-02-20,2026-03-05,67.79,157.84,1.3283
P0002490,M01843,Sponsored Listing,2026-03-14,2026-03-21,132.4,354.23,1.6754
P0002492,M01843,Percentage Off,2026-04-10,2026-04-22,53.46,76.04,0.4224
P0002488,M01843,Percentage Off,2026-05-03,2026-05-16,50.34,126.92,1.5211
P0002493,M01844,Percentage Off,2026-04-17,2026-04-28,62.65,98.39,0.5704
P0002494,M01846,BOGO,2026-02-24,2026-03-03,103.21,292.41,1.8331
P0002495,M01847,BOGO,2026-02-04,2026-02-12,112.09,245.0,1.1857
P0002496,M01848,Free Delivery,2026-04-01,2026-04-06,32.46,58.65,0.807
P0002497,M01849,Percentage Off,2026-02-06,2026-02-10,46.31,79.22,0.7107
P0002498,M01850,BOGO,2026-04-17,2026-04-23,127.8,178.05,0.3932
P0002499,M01851,Percentage Off,2026-05-03,2026-05-11,132.03,343.14,1.599
P0002500,M01852,Sponsored Listing,2026-03-21,2026-03-28,22.18,56.97,1.5686
P0002503,M01853,Percentage Off,2026-03-06,2026-03-10,58.71,150.46,1.5628
P0002501,M01853,BOGO,2026-04-13,2026-04-17,85.22,150.63,0.7675
P0002502,M01853,Percentage Off,2026-04-16,2026-04-20,92.25,197.57,1.1416
P0002504,M01854,BOGO,2026-04-04,2026-04-16,123.36,285.98,1.3183
P0002505,M01855,Sponsored Listing,2026-03-16,2026-03-21,88.48,228.82,1.586
P0002506,M01855,Sponsored Listing,2026-05-18,2026-05-23,81.15,181.29,1.2341
P0002507,M01856,Percentage Off,2026-02-28,2026-03-05,61.07,111.89,0.832
P0002508,M01858,Free Delivery,2026-03-19,2026-03-31,82.28,191.07,1.3221
P0002510,M01859,BOGO,2026-02-08,2026-02-16,96.97,89.54,-0.0766
P0002512,M01859,Sponsored Listing,2026-02-12,2026-02-21,286.2,666.04,1.3272
P0002509,M01859,BOGO,2026-02-28,2026-03-06,118.98,299.73,1.5191
P0002511,M01859,Sponsored Listing,2026-04-09,2026-04-21,114.02,335.73,1.9445
P0002513,M01860,Sponsored Listing,2026-03-03,2026-03-13,194.73,312.03,0.6024
P0002514,M01860,Sponsored Listing,2026-05-19,2026-05-23,108.39,306.27,1.8255
P0002515,M01862,BOGO,2026-03-22,2026-04-04,83.91,171.5,1.044
P0002516,M01862,Sponsored Listing,2026-05-12,2026-05-19,76.91,251.98,2.2763
P0002517,M01862,Free Delivery,2026-05-15,2026-05-29,33.4,85.24,1.5517
P0002518,M01863,Free Delivery,2026-04-18,2026-04-28,37.74,65.63,0.7392
P0002519,M01864,Free Delivery,2026-02-07,2026-02-19,58.98,137.08,1.3243
P0002520,M01866,BOGO,2026-04-12,2026-04-20,55.11,152.59,1.7687
P0002521,M01867,BOGO,2026-03-15,2026-03-27,120.67,306.7,1.5417
P0002522,M01868,Sponsored Listing,2026-02-05,2026-02-18,130.62,327.21,1.5051
P0002524,M01869,BOGO,2026-02-17,2026-02-24,81.6,260.1,2.1875
P0002523,M01869,Free Delivery,2026-04-11,2026-04-21,187.55,223.02,0.1891
P0002525,M01871,Sponsored Listing,2026-04-28,2026-05-09,107.58,217.86,1.025
P0002527,M01873,Sponsored Listing,2026-02-05,2026-02-18,38.82,91.93,1.3679
P0002526,M01873,Free Delivery,2026-03-18,2026-03-30,77.51,129.0,0.6644
P0002530,M01875,Sponsored Listing,2026-02-18,2026-03-03,73.84,169.88,1.3005
P0002529,M01875,Percentage Off,2026-02-27,2026-03-07,75.77,89.64,0.183
P0002528,M01875,Sponsored Listing,2026-03-23,2026-03-30,57.05,141.12,1.4738
P0002532,M01876,Sponsored Listing,2026-02-12,2026-02-18,131.52,212.22,0.6135
P0002533,M01876,Sponsored Listing,2026-04-06,2026-04-11,71.52,79.25,0.1082
P0002531,M01876,Percentage Off,2026-04-20,2026-04-24,37.37,84.86,1.2709
P0002534,M01877,BOGO,2026-03-03,2026-03-10,79.7,190.17,1.386
P0002535,M01877,Sponsored Listing,2026-03-18,2026-03-24,100.39,324.81,2.2355
P0002536,M01879,Percentage Off,2026-03-15,2026-03-29,19.72,46.57,1.362
P0002537,M01879,Percentage Off,2026-03-24,2026-03-30,38.04,62.22,0.6357
P0002539,M01880,Free Delivery,2026-03-07,2026-03-15,193.11,281.91,0.4598
P0002540,M01880,Percentage Off,2026-04-02,2026-04-10,146.57,298.08,1.0338
P0002538,M01880,BOGO,2026-05-01,2026-05-11,48.25,52.19,0.0816
P0002541,M01881,BOGO,2026-04-25,2026-05-01,205.37,538.12,1.6203
P0002542,M01882,Free Delivery,2026-03-28,2026-04-08,73.83,127.24,0.7233
P0002543,M01882,Free Delivery,2026-05-09,2026-05-17,89.62,68.53,-0.2354
P0002546,M01883,Sponsored Listing,2026-02-22,2026-03-03,74.97,216.7,1.8903
P0002545,M01883,Percentage Off,2026-04-05,2026-04-15,122.4,108.47,-0.1139
P0002544,M01883,Percentage Off,2026-05-12,2026-05-22,38.75,92.31,1.3821
P0002547,M01884,Percentage Off,2026-03-18,2026-03-25,194.79,347.79,0.7855
P0002548,M01887,BOGO,2026-03-12,2026-03-19,28.85,43.42,0.5049
P0002549,M01887,Sponsored Listing,2026-04-22,2026-04-30,68.93,157.81,1.2895
P0002550,M01888,Percentage Off,2026-03-22,2026-03-28,207.6,532.09,1.5631
P0002552,M01890,Sponsored Listing,2026-02-28,2026-03-04,195.53,277.82,0.4209
P0002551,M01890,Free Delivery,2026-04-19,2026-04-29,64.79,165.87,1.5603
P0002553,M01891,BOGO,2026-02-13,2026-02-18,163.63,444.4,1.716
P0002554,M01893,Free Delivery,2026-02-11,2026-02-15,176.45,457.91,1.5952
P0002555,M01893,BOGO,2026-03-11,2026-03-18,128.12,323.23,1.523
P0002559,M01895,Percentage Off,2026-02-14,2026-02-26,135.45,401.19,1.962
P0002558,M01895,BOGO,2026-02-28,2026-03-08,23.65,58.69,1.4814
P0002557,M01895,Sponsored Listing,2026-03-21,2026-03-31,44.42,68.75,0.5476
P0002556,M01895,Free Delivery,2026-03-27,2026-03-31,127.09,243.19,0.9135
P0002560,M01896,Sponsored Listing,2026-03-24,2026-03-29,81.38,154.89,0.9033
P0002561,M01896,Sponsored Listing,2026-04-04,2026-04-16,54.66,183.71,2.3609
P0002562,M01896,Percentage Off,2026-04-23,2026-04-28,51.1,122.18,1.3911
P0002563,M01900,Percentage Off,2026-03-18,2026-04-01,375.67,325.86,-0.1326
P0002564,M01903,Sponsored Listing,2026-05-15,2026-05-25,78.13,143.76,0.84
P0002565,M01904,Sponsored Listing,2026-04-07,2026-04-12,200.01,612.35,2.0616
P0002567,M01906,BOGO,2026-03-19,2026-03-30,94.21,207.91,1.207
P0002568,M01906,BOGO,2026-04-13,2026-04-21,52.86,59.67,0.1289
P0002566,M01906,Percentage Off,2026-05-16,2026-05-23,73.9,100.2,0.3558
P0002570,M01907,BOGO,2026-02-25,2026-03-06,61.28,147.6,1.4088
P0002569,M01907,Percentage Off,2026-03-25,2026-04-04,144.6,231.81,0.6031
P0002571,M01909,Percentage Off,2026-04-09,2026-04-18,37.18,88.12,1.3705
P0002572,M01909,Free Delivery,2026-04-09,2026-04-21,20.13,42.66,1.1188
P0002573,M01910,BOGO,2026-04-25,2026-05-07,87.81,139.66,0.5904
P0002575,M01911,Free Delivery,2026-04-22,2026-05-02,34.06,83.5,1.4513
P0002574,M01911,Sponsored Listing,2026-05-06,2026-05-14,38.74,132.24,2.4134
P0002576,M01912,Sponsored Listing,2026-03-22,2026-04-01,142.45,326.51,1.292
P0002577,M01913,Percentage Off,2026-02-24,2026-03-02,85.19,196.25,1.3037
P0002578,M01913,Sponsored Listing,2026-03-27,2026-04-03,179.05,502.91,1.8087
P0002581,M01914,Sponsored Listing,2026-03-11,2026-03-21,274.45,884.05,2.2212
P0002579,M01914,Sponsored Listing,2026-04-17,2026-04-22,90.41,220.77,1.4418
P0002580,M01914,Percentage Off,2026-05-04,2026-05-11,72.14,136.78,0.8961
P0002582,M01917,Sponsored Listing,2026-02-22,2026-03-07,78.66,178.5,1.2692
P0002583,M01917,Percentage Off,2026-03-04,2026-03-15,24.28,62.92,1.5915
P0002585,M01919,Free Delivery,2026-02-07,2026-02-19,45.32,85.87,0.8947
P0002584,M01919,Free Delivery,2026-02-24,2026-03-07,66.43,120.63,0.8159
P0002586,M01919,BOGO,2026-04-25,2026-05-07,94.81,184.83,0.9493
P0002587,M01919,Free Delivery,2026-04-26,2026-05-08,35.68,81.28,1.2778
P0002588,M01920,BOGO,2026-03-17,2026-03-24,43.49,82.35,0.8938
P0002589,M01921,BOGO,2026-03-17,2026-03-25,58.8,173.9,1.9574
P0002590,M01921,BOGO,2026-05-19,2026-06-01,98.23,250.48,1.5499
P0002591,M01922,Free Delivery,2026-02-08,2026-02-14,108.67,331.29,2.0486
P0002593,M01925,Free Delivery,2026-03-11,2026-03-20,38.9,77.6,0.9946
P0002592,M01925,Free Delivery,2026-04-04,2026-04-16,54.06,98.49,0.8217
P0002595,M01926,Percentage Off,2026-03-11,2026-03-21,66.43,128.9,0.9404
P0002594,M01926,Percentage Off,2026-05-20,2026-05-30,27.65,50.23,0.8167
P0002596,M01927,Percentage Off,2026-02-06,2026-02-17,77.77,173.93,1.2364
P0002598,M01928,Free Delivery,2026-02-18,2026-02-24,127.54,327.86,1.5707
P0002597,M01928,Free Delivery,2026-03-10,2026-03-18,81.81,125.6,0.5352
P0002599,M01932,Free Delivery,2026-05-09,2026-05-19,92.87,157.57,0.6966
P0002600,M01933,Free Delivery,2026-02-13,2026-02-25,42.67,71.53,0.6765
P0002602,M01934,Percentage Off,2026-02-07,2026-02-13,167.4,492.0,1.9391
P0002601,M01934,Percentage Off,2026-03-01,2026-03-05,18.82,50.46,1.6814
P0002603,M01935,Free Delivery,2026-03-11,2026-03-15,32.19,87.72,1.7249
P0002604,M01935,Percentage Off,2026-03-15,2026-03-19,122.22,221.76,0.8144
P0002605,M01937,Percentage Off,2026-02-01,2026-02-10,46.12,102.89,1.2307
P0002606,M01937,Percentage Off,2026-05-06,2026-05-15,203.94,426.74,1.0925
P0002607,M01938,Free Delivery,2026-02-07,2026-02-21,199.2,406.85,1.0425
P0002609,M01938,BOGO,2026-03-22,2026-03-29,69.59,192.66,1.7684
P0002608,M01938,Percentage Off,2026-03-31,2026-04-05,110.36,146.69,0.3292
P0002610,M01938,Percentage Off,2026-04-06,2026-04-20,37.32,127.38,2.4129
P0002611,M01939,BOGO,2026-03-03,2026-03-09,32.49,90.61,1.7886
P0002612,M01940,BOGO,2026-03-17,2026-03-30,203.2,682.85,2.3605
P0002614,M01942,BOGO,2026-03-21,2026-03-29,177.97,445.15,1.5012
P0002613,M01942,BOGO,2026-04-24,2026-05-08,41.21,85.53,1.0755
P0002615,M01945,Free Delivery,2026-04-20,2026-04-24,84.86,187.41,1.2085
P0002616,M01945,Free Delivery,2026-04-25,2026-05-07,162.74,388.11,1.3848
P0002617,M01946,BOGO,2026-02-25,2026-03-11,211.59,436.92,1.065
P0002619,M01947,Sponsored Listing,2026-04-14,2026-04-22,198.85,381.0,0.916
P0002618,M01947,BOGO,2026-05-07,2026-05-19,52.69,148.75,1.8231
P0002620,M01948,BOGO,2026-04-02,2026-04-09,139.42,318.91,1.2874
P0002621,M01949,BOGO,2026-03-27,2026-04-02,57.77,159.93,1.7683
P0002622,M01949,Percentage Off,2026-04-07,2026-04-15,138.08,255.6,0.8511
P0002623,M01950,Percentage Off,2026-02-28,2026-03-11,82.24,178.18,1.1667
P0002626,M01951,Sponsored Listing,2026-02-08,2026-02-18,134.24,413.76,2.0822
P0002624,M01951,Percentage Off,2026-04-18,2026-04-30,113.29,214.74,0.8955
P0002625,M01951,Percentage Off,2026-05-06,2026-05-12,223.36,531.36,1.379
P0002627,M01953,Sponsored Listing,2026-02-27,2026-03-06,107.19,230.86,1.1537
P0002628,M01953,Free Delivery,2026-04-14,2026-04-20,34.44,59.7,0.7336
P0002629,M01954,BOGO,2026-05-13,2026-05-23,71.23,172.71,1.4247
P0002630,M01955,Free Delivery,2026-04-25,2026-05-09,66.19,129.59,0.9579
P0002631,M01956,Percentage Off,2026-02-08,2026-02-13,87.53,208.63,1.3834
P0002634,M01957,Percentage Off,2026-02-10,2026-02-21,139.98,270.25,0.9306
P0002635,M01957,Percentage Off,2026-03-09,2026-03-15,135.87,230.98,0.7
P0002632,M01957,Percentage Off,2026-03-31,2026-04-11,43.47,71.02,0.6337
P0002633,M01957,Percentage Off,2026-04-14,2026-04-27,35.44,107.29,2.0275
P0002637,M01960,Free Delivery,2026-04-09,2026-04-20,151.88,388.55,1.5584
P0002639,M01960,Percentage Off,2026-04-27,2026-05-09,128.08,248.6,0.9411
P0002636,M01960,Sponsored Listing,2026-05-01,2026-05-15,117.91,287.49,1.4383
P0002638,M01960,BOGO,2026-05-16,2026-05-29,67.11,163.77,1.4402
P0002640,M01961,Free Delivery,2026-04-19,2026-04-28,207.49,443.05,1.1353
P0002641,M01962,BOGO,2026-02-23,2026-03-03,15.61,35.38,1.2668
P0002642,M01963,BOGO,2026-04-18,2026-04-27,69.07,168.25,1.4358
P0002644,M01964,BOGO,2026-03-15,2026-03-23,21.36,45.07,1.1104
P0002643,M01964,Sponsored Listing,2026-05-18,2026-06-01,103.4,174.44,0.6869
P0002645,M01966,BOGO,2026-03-04,2026-03-09,149.86,432.28,1.8846
P0002648,M01967,BOGO,2026-02-20,2026-03-03,289.4,732.38,1.5307
P0002647,M01967,Sponsored Listing,2026-03-26,2026-03-31,129.2,178.86,0.3843
P0002646,M01967,Sponsored Listing,2026-04-30,2026-05-10,60.05,91.12,0.5175
P0002649,M01969,Free Delivery,2026-02-18,2026-03-04,151.56,424.33,1.7998
